order_id,customer_id,order_date,order_month,order_quarter,delivery_date,channel,city,order_status,payment_method,delivery_slot,promo_code,promo_discount_amt,gross_order_value,net_order_value
ORD007585,CUST01961,2023-10-13,10,4,2023-10-16,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,101.06,101.06
ORD007586,CUST01964,2023-03-10,3,1,2023-03-13,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,117.49,117.49
ORD007587,CUST01964,2023-09-10,9,3,,App,Mumbai,Cancelled,UPI,Evening 4-8 PM,,0.0,701.66,0.0
ORD007588,CUST01964,2023-02-18,2,1,2023-02-20,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,688.79,688.79
ORD007589,CUST01964,2023-09-21,9,3,2023-09-22,App,Mumbai,Returned,UPI,Morning 6-10 AM,,0.0,1121.9,562.74
ORD007590,CUST01965,2023-10-21,10,4,2023-10-22,App,Bengaluru,Delivered,COD,Evening 4-8 PM,DUSSEHRA23,110.26,1662.26,1552.0
ORD007591,CUST01965,2023-10-23,10,4,2023-10-26,App,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,670.4,670.4
ORD007592,CUST01965,2023-02-28,2,1,2023-03-03,Web,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,278.92,278.92
ORD007593,CUST01967,2023-03-17,3,1,2023-03-18,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,2461.49,2461.49
ORD007594,CUST01969,2023-11-21,11,4,2023-11-23,Web,Mumbai,Delivered,COD,Afternoon 10-2 PM,BIGSALE23,34.34,331.94,297.6
ORD007595,CUST01969,2023-05-04,5,2,,App,Mumbai,Cancelled,Debit Card,Morning 6-10 AM,,0.0,4775.94,0.0
ORD007596,CUST01969,2023-09-04,9,3,2023-09-06,Kiosk,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,106.07,106.07
ORD007597,CUST01969,2023-12-20,12,4,2023-12-21,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,2128.33,2128.33
ORD007598,CUST01969,2023-11-15,11,4,2023-11-16,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,2210.55,2210.55
ORD007599,CUST01969,2023-11-08,11,4,2023-11-10,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1714.03,1714.03
ORD007600,CUST01969,2023-04-13,4,2,2023-04-15,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,2575.13,2575.13
ORD007601,CUST01969,2023-08-14,8,3,2023-08-15,Kiosk,Mumbai,Delivered,Credit Card,Morning 6-10 AM,FREEDOM23,89.9,575.23,485.33
ORD007602,CUST01969,2023-11-21,11,4,2023-11-24,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,131.24,131.24
ORD007603,CUST01970,2023-11-03,11,4,,App,Jaipur,Cancelled,COD,Evening 4-8 PM,,0.0,393.21,0.0
ORD007604,CUST01970,2023-11-04,11,4,2023-11-06,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,876.17,876.17
ORD007605,CUST01970,2023-03-26,3,1,2023-03-28,App,Jaipur,Delivered,Credit Card,Morning 6-10 AM,,0.0,280.88,280.88
ORD007606,CUST01970,2023-05-16,5,2,2023-05-17,Web,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,112.87,112.87
ORD007607,CUST01972,2023-09-27,9,3,2023-09-30,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,605.95,605.95
ORD007608,CUST01972,2023-02-09,2,1,2023-02-12,App,Mumbai,Delivered,COD,,,0.0,1142.56,1142.56
ORD007609,CUST01972,2023-08-24,8,3,2023-08-26,App,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,652.64,652.64
ORD007610,CUST01972,2023-07-15,7,3,2023-07-17,App,Mumbai,Delivered,Wallet,Morning 6-10 AM,,0.0,2383.72,2383.72
ORD007611,CUST01972,2023-11-14,11,4,2023-11-17,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,1098.27,1098.27
ORD007612,CUST01972,2023-01-01,1,1,2023-01-04,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,280.76,280.76
ORD007613,CUST01972,2023-08-31,8,3,2023-09-03,Web,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1054.83,1054.83
ORD007614,CUST01972,2023-10-13,10,4,2023-10-14,Kiosk,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1700.23,1700.23
ORD007615,CUST01972,2023-02-18,2,1,2023-02-19,Kiosk,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1112.89,1112.89
ORD007616,CUST01972,2023-06-19,6,2,2023-06-21,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,5338.99,5338.99
ORD007617,CUST01973,2023-03-08,3,1,2023-03-10,Web,Pune,Delivered,COD,Evening 4-8 PM,,0.0,1235.02,1235.02
ORD007618,CUST01975,2023-12-28,12,4,,App,Ahmedabad,Cancelled,UPI,Morning 6-10 AM,,0.0,1709.43,0.0
ORD007619,CUST01975,2023-10-26,10,4,2023-10-28,App,Ahmedabad,Delivered,Wallet,Morning 6-10 AM,,0.0,655.32,655.32
ORD007620,CUST01975,2023-07-06,7,3,2023-07-08,App,Ahmedabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,977.99,977.99
ORD007621,CUST01975,2023-02-22,2,1,2023-02-24,Web,Ahmedabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,472.67,472.67
ORD007622,CUST01975,2023-12-21,12,4,,App,Ahmedabad,Cancelled,COD,Late Night 8-11 PM,,0.0,804.0,0.0
ORD007623,CUST01975,2023-10-22,10,4,2023-10-23,App,Ahmedabad,Delivered,COD,Morning 6-10 AM,,0.0,1059.29,1059.29
ORD007624,CUST01975,2023-07-31,7,3,,App,Ahmedabad,Cancelled,UPI,Evening 4-8 PM,,0.0,2105.81,0.0
ORD007625,CUST01975,2023-03-28,3,1,2023-03-29,App,Ahmedabad,Returned,Debit Card,Morning 6-10 AM,,0.0,840.96,51.15
ORD007626,CUST01975,2023-05-16,5,2,,App,Ahmedabad,Cancelled,UPI,Morning 6-10 AM,,0.0,981.7,0.0
ORD007627,CUST01975,2023-01-27,1,1,2023-01-29,App,Ahmedabad,Delivered,Wallet,Morning 6-10 AM,,0.0,3574.98,3574.98
ORD007628,CUST01976,2023-01-23,1,1,2023-01-25,App,Mumbai,Returned,UPI,Afternoon 10-2 PM,,0.0,434.57,36.64
ORD007629,CUST01976,2023-02-02,2,1,2023-02-04,Web,Mumbai,Returned,Debit Card,,,0.0,454.38,7.97
ORD007630,CUST01977,2023-06-20,6,2,2023-06-23,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,918.22,918.22
ORD007631,CUST01977,2023-01-28,1,1,2023-01-31,Web,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,963.09,963.09
ORD007632,CUST01977,2023-01-19,1,1,2023-01-21,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1742.69,1742.69
ORD007633,CUST01977,2023-11-19,11,4,2023-11-22,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,678.81,678.81
ORD007634,CUST01977,2023-03-05,3,1,2023-03-07,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1433.1,1433.1
ORD007635,CUST01977,2023-09-17,9,3,2023-09-20,Web,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,704.25,704.25
ORD007636,CUST01977,2023-05-12,5,2,2023-05-13,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,409.26,409.26
ORD007637,CUST01977,2023-08-24,8,3,2023-08-25,App,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,450.28,450.28
ORD007638,CUST01978,2023-03-26,3,1,2023-03-29,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,961.33,961.33
ORD007639,CUST01979,2023-08-26,8,3,2023-08-27,Kiosk,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,1932.62,1932.62
ORD007640,CUST01979,2023-04-25,4,2,2023-04-27,Kiosk,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,661.43,661.43
ORD007641,CUST01979,2023-09-01,9,3,2023-09-04,Kiosk,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,1232.75,1232.75
ORD007642,CUST01979,2023-12-20,12,4,2023-12-22,Web,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,841.41,841.41
ORD007643,CUST01979,2023-08-15,8,3,2023-08-18,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,287.5,287.5
ORD007644,CUST01980,2023-06-22,6,2,2023-06-23,App,Lucknow,Delivered,Debit Card,Evening 4-8 PM,,0.0,494.85,494.85
ORD007645,CUST01980,2023-04-13,4,2,2023-04-16,Kiosk,Lucknow,Delivered,Credit Card,Evening 4-8 PM,,0.0,438.36,438.36
ORD007646,CUST01981,2023-03-17,3,1,2023-03-19,Web,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,102.14,102.14
ORD007647,CUST01981,2023-08-13,8,3,2023-08-14,Kiosk,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,1456.92,1456.92
ORD007648,CUST01981,2023-09-24,9,3,2023-09-27,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,3721.26,3721.26
ORD007649,CUST01981,2023-05-05,5,2,2023-05-07,Web,Hyderabad,Delivered,Wallet,Afternoon 10-2 PM,,0.0,3872.88,3872.88
ORD007650,CUST01981,2023-07-19,7,3,2023-07-22,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1012.87,1012.87
ORD007651,CUST01981,2023-04-24,4,2,2023-04-25,App,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,103.12,103.12
ORD007652,CUST01981,2023-09-23,9,3,2023-09-26,Web,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2371.07,2371.07
ORD007653,CUST01981,2023-02-24,2,1,,Web,Hyderabad,Cancelled,UPI,Morning 6-10 AM,,0.0,1507.53,0.0
ORD007654,CUST01981,2023-02-10,2,1,2023-02-11,App,Hyderabad,Delivered,Wallet,Evening 4-8 PM,,0.0,278.58,278.58
ORD007655,CUST01981,2023-08-03,8,3,2023-08-06,App,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,1127.06,1127.06
ORD007656,CUST01981,2023-07-03,7,3,2023-07-06,App,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2140.65,2140.65
ORD007657,CUST01981,2023-03-23,3,1,2023-03-24,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1330.51,1330.51
ORD007658,CUST01983,2023-11-11,11,4,2023-11-12,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,3634.89,3634.89
ORD007659,CUST01983,2023-05-04,5,2,2023-05-06,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2156.05,2156.05
ORD007660,CUST01983,2023-01-10,1,1,2023-01-12,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,2352.67,2352.67
ORD007661,CUST01983,2023-10-12,10,4,2023-10-15,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,225.12,225.12
ORD007662,CUST01983,2023-01-30,1,1,2023-02-02,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2788.56,2788.56
ORD007663,CUST01983,2023-11-18,11,4,2023-11-20,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,3349.16,3349.16
ORD007664,CUST01983,2023-04-10,4,2,2023-04-12,App,Mumbai,Returned,UPI,Evening 4-8 PM,,0.0,1296.42,37.51
ORD007665,CUST01983,2023-03-19,3,1,2023-03-22,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1278.99,1278.99
ORD007666,CUST01983,2023-12-06,12,4,2023-12-07,App,Mumbai,Delivered,UPI,,,0.0,2070.77,2070.77
ORD007667,CUST01983,2023-02-28,2,1,2023-03-02,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1623.36,1623.36
ORD007668,CUST01983,2023-07-07,7,3,2023-07-10,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,778.1,778.1
ORD007669,CUST01983,2023-12-13,12,4,2023-12-14,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1168.47,1168.47
ORD007670,CUST01983,2023-05-17,5,2,2023-05-19,Web,Mumbai,Delivered,UPI,,,0.0,2239.31,2239.31
ORD007671,CUST01983,2023-08-30,8,3,2023-09-02,App,Mumbai,Delivered,Credit Card,,,0.0,728.0,728.0
ORD007672,CUST01983,2023-08-04,8,3,2023-08-05,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1592.9,1592.9
ORD007673,CUST01983,2023-09-22,9,3,2023-09-24,App,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,2346.7,2346.7
ORD007674,CUST01983,2023-03-07,3,1,2023-03-10,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1704.2,1704.2
ORD007675,CUST01983,2023-04-28,4,2,2023-04-29,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,2276.16,2276.16
ORD007676,CUST01983,2023-12-07,12,4,2023-12-09,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,975.78,975.78
ORD007677,CUST01983,2023-11-08,11,4,2023-11-10,App,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1475.49,1475.49
ORD007678,CUST01983,2023-03-11,3,1,2023-03-13,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,492.35,492.35
ORD007679,CUST01983,2023-06-22,6,2,2023-06-24,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,804.23,804.23
ORD007680,CUST01983,2023-03-26,3,1,2023-03-27,App,Mumbai,Delivered,UPI,,,0.0,3113.84,3113.84
ORD007681,CUST01983,2023-06-23,6,2,2023-06-25,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1628.24,1628.24
ORD007682,CUST01983,2023-08-10,8,3,2023-08-11,App,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,908.37,908.37
ORD007683,CUST01983,2023-10-19,10,4,2023-10-22,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,2847.51,2847.51
ORD007684,CUST01984,2023-04-14,4,2,2023-04-17,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,4193.15,4193.15
ORD007685,CUST01984,2023-12-22,12,4,2023-12-25,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1436.31,1436.31
ORD007686,CUST01984,2023-08-29,8,3,2023-09-01,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1394.67,1394.67
ORD007687,CUST01984,2023-11-24,11,4,2023-11-27,Kiosk,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1351.9,1351.9
ORD007688,CUST01984,2023-12-08,12,4,2023-12-09,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,3096.64,3096.64
ORD007689,CUST01984,2023-12-09,12,4,2023-12-12,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,343.89,343.89
ORD007690,CUST01984,2023-07-23,7,3,2023-07-24,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1876.14,1876.14
ORD007691,CUST01984,2023-11-18,11,4,2023-11-19,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,313.84,313.84
ORD007692,CUST01986,2023-03-19,3,1,2023-03-20,App,Pune,Delivered,COD,Morning 6-10 AM,,0.0,235.92,235.92
ORD007693,CUST01986,2023-12-26,12,4,2023-12-27,App,Pune,Delivered,COD,Morning 6-10 AM,XMAS23,37.15,385.83,348.68
ORD007694,CUST01986,2023-11-22,11,4,2023-11-23,App,Pune,Delivered,Credit Card,Evening 4-8 PM,,0.0,399.82,399.82
ORD007695,CUST01987,2023-09-14,9,3,2023-09-16,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,969.48,969.48
ORD007696,CUST01987,2023-11-18,11,4,2023-11-20,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1160.33,1160.33
ORD007697,CUST01987,2023-05-09,5,2,2023-05-10,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,687.06,687.06
ORD007698,CUST01987,2023-11-16,11,4,2023-11-19,Kiosk,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1771.52,1771.52
ORD007699,CUST01987,2023-11-23,11,4,,App,Mumbai,Cancelled,UPI,Morning 6-10 AM,BIGSALE23,0.0,1679.82,0.0
ORD007700,CUST01987,2023-03-13,3,1,2023-03-16,App,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,3469.85,3469.85
ORD007701,CUST01987,2023-09-21,9,3,2023-09-24,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1320.71,1320.71
ORD007702,CUST01987,2023-02-04,2,1,,App,Mumbai,Cancelled,COD,Evening 4-8 PM,,0.0,2279.29,0.0
ORD007703,CUST01988,2023-08-20,8,3,2023-08-22,Kiosk,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1405.2,1405.2
ORD007704,CUST01988,2023-11-09,11,4,,App,Mumbai,Cancelled,COD,Morning 6-10 AM,,0.0,2135.98,0.0
ORD007705,CUST01988,2023-09-24,9,3,2023-09-25,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1039.1,1039.1
ORD007706,CUST01988,2023-12-03,12,4,2023-12-06,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,671.77,671.77
ORD007707,CUST01988,2023-06-29,6,2,2023-06-30,Kiosk,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,996.07,996.07
ORD007708,CUST01988,2023-07-21,7,3,2023-07-24,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,840.6,840.6
ORD007709,CUST01988,2023-09-06,9,3,2023-09-07,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,1818.38,1818.38
ORD007710,CUST01988,2023-07-19,7,3,2023-07-21,Web,Mumbai,Delivered,Credit Card,,,0.0,1937.34,1937.34
ORD007711,CUST01988,2023-06-20,6,2,2023-06-21,App,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,588.95,588.95
ORD007712,CUST01991,2023-02-12,2,1,2023-02-13,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1425.23,1425.23
ORD007713,CUST01993,2023-02-07,2,1,2023-02-10,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,633.85,633.85
ORD007714,CUST01994,2023-10-20,10,4,2023-10-21,Kiosk,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,DUSSEHRA23,70.65,666.88,596.23
ORD007715,CUST01994,2023-11-26,11,4,2023-11-28,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,1417.55,1417.55
ORD007716,CUST01994,2023-02-12,2,1,2023-02-15,App,Bengaluru,Delivered,UPI,,,0.0,876.9,876.9
ORD007717,CUST01994,2023-10-14,10,4,2023-10-15,Web,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,1773.54,1773.54
ORD007718,CUST01994,2023-10-06,10,4,2023-10-07,Web,Bengaluru,Delivered,COD,Evening 4-8 PM,,0.0,753.62,753.62
ORD007719,CUST01994,2023-11-23,11,4,2023-11-24,Kiosk,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,2695.73,2695.73
ORD007720,CUST01994,2023-10-29,10,4,2023-10-31,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,849.09,849.09
ORD007721,CUST01994,2023-10-28,10,4,2023-10-29,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,285.16,285.16
ORD007722,CUST01994,2023-06-02,6,2,2023-06-05,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,3399.48,3399.48
ORD007723,CUST01994,2023-02-25,2,1,2023-02-26,App,Bengaluru,Delivered,UPI,Late Night 8-11 PM,,0.0,442.69,442.69
ORD007724,CUST01995,2023-01-28,1,1,2023-01-31,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,162.32,162.32
ORD007725,CUST01996,2023-02-05,2,1,2023-02-08,App,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,1170.38,1170.38
ORD007726,CUST01997,2023-01-04,1,1,2023-01-06,Kiosk,Hyderabad,Delivered,UPI,Late Night 8-11 PM,,0.0,57.7,57.7
ORD007727,CUST01997,2023-11-19,11,4,2023-11-21,Kiosk,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,696.5,696.5
ORD007728,CUST01997,2023-05-16,5,2,2023-05-19,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,444.05,444.05
ORD007729,CUST01997,2023-04-16,4,2,,Web,Hyderabad,Cancelled,COD,Morning 6-10 AM,,0.0,620.18,0.0
ORD007730,CUST01997,2023-08-11,8,3,2023-08-13,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,142.69,142.69
ORD007731,CUST01998,2023-06-22,6,2,2023-06-23,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,803.68,803.68
ORD007732,CUST01998,2023-09-27,9,3,2023-09-28,Kiosk,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,929.21,929.21
ORD007733,CUST01998,2023-04-17,4,2,2023-04-18,Web,Mumbai,Delivered,Wallet,,,0.0,1688.19,1688.19
ORD007734,CUST01998,2023-01-05,1,1,2023-01-08,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1377.41,1377.41
ORD007735,CUST01998,2023-06-13,6,2,2023-06-16,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,811.42,811.42
ORD007736,CUST01998,2023-09-01,9,3,2023-09-04,App,Mumbai,Delivered,UPI,,,0.0,1522.99,1522.99
ORD007737,CUST01998,2023-05-04,5,2,2023-05-06,Kiosk,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,2636.99,2636.99
ORD007738,CUST01998,2023-07-26,7,3,2023-07-29,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1379.0,1379.0
ORD007739,CUST01998,2023-09-23,9,3,2023-09-25,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1561.32,1561.32
ORD007740,CUST01998,2023-02-01,2,1,,App,Mumbai,Cancelled,Credit Card,Evening 4-8 PM,,0.0,496.19,0.0
ORD007741,CUST01998,2023-12-12,12,4,2023-12-15,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,944.08,944.08
ORD007742,CUST01998,2023-05-15,5,2,2023-05-18,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,158.13,158.13
ORD007743,CUST01998,2023-10-14,10,4,2023-10-16,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,771.14,771.14
ORD007744,CUST02000,2023-04-23,4,2,2023-04-24,Web,Lucknow,Delivered,UPI,Afternoon 10-2 PM,,0.0,1268.07,1268.07
ORD007745,CUST02000,2023-01-08,1,1,,App,Lucknow,Cancelled,Debit Card,Evening 4-8 PM,,0.0,465.67,0.0
ORD007746,CUST02000,2023-05-26,5,2,2023-05-29,Web,Lucknow,Delivered,Debit Card,Morning 6-10 AM,,0.0,1506.71,1506.71
ORD007747,CUST02002,2023-10-05,10,4,,Web,Delhi,Cancelled,UPI,Morning 6-10 AM,,0.0,430.64,0.0
ORD007748,CUST02002,2023-04-16,4,2,2023-04-18,Kiosk,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1570.18,1570.18
ORD007749,CUST02002,2023-09-11,9,3,2023-09-12,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,670.42,670.42
ORD007750,CUST02002,2023-09-26,9,3,2023-09-27,Web,Delhi,Delivered,Credit Card,Morning 6-10 AM,,0.0,1136.09,1136.09
ORD007751,CUST02002,2023-11-18,11,4,2023-11-19,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,202.0,202.0
ORD007752,CUST02002,2023-10-18,10,4,2023-10-19,App,Delhi,Returned,UPI,Morning 6-10 AM,,0.0,287.26,188.73
ORD007753,CUST02002,2023-11-14,11,4,2023-11-16,Web,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,DIWALI23SUPER,138.98,1483.43,1344.45
ORD007754,CUST02003,2023-11-05,11,4,2023-11-08,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,3271.18,3271.18
ORD007755,CUST02003,2023-11-07,11,4,2023-11-09,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,958.43,958.43
ORD007756,CUST02004,2023-04-06,4,2,2023-04-07,Web,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,160.66,160.66
ORD007757,CUST02004,2023-03-04,3,1,2023-03-06,App,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,1294.56,1294.56
ORD007758,CUST02004,2023-04-10,4,2,2023-04-13,App,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,990.44,990.44
ORD007759,CUST02004,2023-11-06,11,4,2023-11-08,Web,Hyderabad,Delivered,UPI,Late Night 8-11 PM,,0.0,1201.16,1201.16
ORD007760,CUST02004,2023-09-27,9,3,2023-09-30,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,3625.14,3625.14
ORD007761,CUST02004,2023-07-11,7,3,2023-07-14,Web,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,2051.32,2051.32
ORD007762,CUST02004,2023-11-24,11,4,2023-11-26,Web,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,BIGSALE23,76.85,947.88,871.03
ORD007763,CUST02004,2023-01-28,1,1,2023-01-30,Web,Hyderabad,Delivered,COD,Afternoon 10-2 PM,,0.0,492.26,492.26
ORD007764,CUST02004,2023-01-26,1,1,2023-01-27,App,Hyderabad,Delivered,Wallet,Evening 4-8 PM,,0.0,525.21,525.21
ORD007765,CUST02004,2023-05-01,5,2,2023-05-02,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,1289.6,1289.6
ORD007766,CUST02004,2023-06-29,6,2,2023-07-02,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2461.96,2461.96
ORD007767,CUST02005,2023-12-16,12,4,2023-12-18,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,3040.29,3040.29
ORD007768,CUST02006,2023-11-28,11,4,2023-11-29,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1677.12,1677.12
ORD007769,CUST02009,2023-06-08,6,2,2023-06-11,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,592.83,592.83
ORD007770,CUST02010,2023-07-12,7,3,2023-07-15,Web,Delhi,Delivered,Debit Card,Evening 4-8 PM,,0.0,1828.71,1828.71
ORD007771,CUST02010,2023-11-13,11,4,2023-11-15,App,Delhi,Delivered,Wallet,Morning 6-10 AM,,0.0,268.61,268.61
ORD007772,CUST02010,2023-05-26,5,2,2023-05-29,App,Delhi,Delivered,Debit Card,Late Night 8-11 PM,,0.0,1255.52,1255.52
ORD007773,CUST02011,2023-11-16,11,4,2023-11-18,Web,Bengaluru,Delivered,Credit Card,Late Night 8-11 PM,,0.0,4199.68,4199.68
